"filename", "language", "Ini", "C++", "GLSL", "Shell Script", "Batch", "CMake", "YAML", "Objective-C++", "Markdown", "C", "comment", "blank", "total"
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Network\TcpSocket.hpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 253, 27, 317
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Network\UdpSocket.hpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 241, 22, 292
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\OpenGL.hpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 79
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 61
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Clock.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 86, 15, 118
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Err.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 81
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\FileInputStream.hpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 113, 19, 170
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\InputStream.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 121, 15, 153
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Lock.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 108, 15, 140
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\MemoryInputStream.hpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 107, 18, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Mutex.hpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 110, 17, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\NativeActivity.hpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 39, 12, 63
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\NonCopyable.hpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 99, 15, 130
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Sleep.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 36, 8, 53
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\String.hpp", "C++", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 536, 62, 670
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\String.inl", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 54
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Thread.hpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 227, 22, 283
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Thread.inl", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 91
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\ThreadLocal.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 64, 17, 104
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\ThreadLocalPtr.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 123, 17, 159
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\ThreadLocalPtr.inl", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 78
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Time.hpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 392, 47, 489
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Utf.hpp", "C++", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 588, 58, 764
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Utf.inl", "C++", 0, 482, 0, 0, 0, 0, 0, 0, 0, 0, 129, 142, 753
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Vector2.hpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 230, 27, 302
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Vector2.inl", "C++", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 162
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Vector3.hpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 231, 27, 303
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\System\Vector3.inl", "C++", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 169
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window.hpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 59
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Clipboard.hpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 94, 12, 120
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Context.hpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 144, 22, 196
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\ContextSettings.hpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 106, 11, 150
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Cursor.hpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 159, 21, 223
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Event.hpp", "C++", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 132, 26, 285
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\GlResource.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 70, 17, 110
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Joystick.hpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 164, 21, 228
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Keyboard.hpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 93, 16, 233
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Mouse.hpp", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 127, 19, 178
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Sensor.hpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 110, 15, 151
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Touch.hpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 108, 14, 138
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\VideoMode.hpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 181, 22, 229
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\Window.hpp", "C++", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 506, 49, 623
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\WindowHandle.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 58, 21, 102
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\Clang\x64\Frameworks\SFML.framework\Versions\2.5.1\Headers\Window\WindowStyle.hpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 54
